product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm
1d691d8ace0e9d0e00de0569faf0ae04,utilidades_domesticas,48.0,257.0,1.0,192.0,18.0,15.0
05b515fdc76e888aada3c6d66c201dff,beleza_saude,45.0,231.0,3.0,800.0,21.0,4.0
0cc18feec97e534a363ec0b14c632692,fashion_bolsas_e_acessorios,63.0,655.0,4.0,200.0,16.0,9.0
96ee9343533c399d245845830908f073,papelaria,48.0,258.0,3.0,300.0,24.0,7.0
484b65b694e49886ca82fa1134e4fb93,moveis_decoracao,57.0,534.0,1.0,1550.0,30.0,30.0
210a8305d79b2f5719cbafb2c026797f,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0
dbe77c6f7f0935b442ef0c4df2ee3efe,moveis_decoracao,59.0,2010.0,2.0,3000.0,69.0,11.0
55939df5d8d2b853fbc532bf8a00dc32,informatica_acessorios,40.0,245.0,1.0,600.0,26.0,12.0
516d614a5a8bd8983bf46eaa51fab8eb,esporte_lazer,57.0,684.0,4.0,700.0,23.0,8.0
b9adb834b99082140e354bdd3bda7eb5,cama_mesa_banho,55.0,130.0,1.0,1100.0,40.0,8.0
9ada4c8f4e072df42ff63b30520b6975,moveis_decoracao,58.0,662.0,1.0,4150.0,30.0,35.0
d552454cae098a0bce10f658411fead1,fashion_bolsas_e_acessorios,63.0,614.0,5.0,500.0,16.0,9.0
29bf158cd50fc035e7443f1c04e8deaa,perfumaria,55.0,483.0,1.0,150.0,16.0,12.0
67ee002d7de2ab248bef398033830866,eletronicos,40.0,427.0,1.0,150.0,25.0,7.0
d41d8cd98f00b204e9800998ecf8427e,automotivo,16.0,115.0,1.0,1181.0,30.0,17.0
ebb4faacc3b7ade065ff47901900c4e7,esporte_lazer,46.0,679.0,1.0,5350.0,55.0,15.0
7413f40201dadc558699e8de1cbfa922,esporte_lazer,20.0,524.0,1.0,25200.0,38.0,4.0
94bb0da423501924c41368236d88e808,cama_mesa_banho,51.0,281.0,1.0,925.0,20.0,17.0
524c471f4a5843ed7e79ef886d522948,papelaria,58.0,286.0,2.0,250.0,16.0,10.0
b386ba93c190eb3114ed44584a207b10,esporte_lazer,33.0,143.0,2.0,150.0,25.0,25.0
9dcb2739e598cbc1a9640d49dbafe95e,esporte_lazer,34.0,486.0,1.0,600.0,25.0,15.0
bf5d132b4d30a18970b8ee7798725af1,moveis_cozinha_area_de_servico_jantar_e_jardim,55.0,831.0,7.0,10800.0,35.0,65.0
37eb69aca8718e843d897aa7b82f462d,ferramentas_jardim,43.0,369.0,2.0,600.0,38.0,16.0
48282b524c93e69ec5653481e2b8a237,fashion_bolsas_e_acessorios,38.0,828.0,1.0,100.0,16.0,5.0
70c1bce00b24bfd21332f7f8ebe2217f,utilidades_domesticas,55.0,354.0,1.0,200.0,18.0,10.0
8de2f47b78997a49459d4564b093fecc,informatica_acessorios,45.0,78.0,1.0,1040.0,33.0,13.0
69ddf2dd08328f81e57bdaf72c4f3b03,moveis_decoracao,47.0,1186.0,3.0,400.0,53.0,8.0
145028037adecb27b1a58cf9597676cc,moveis_escritorio,37.0,1259.0,1.0,6650.0,23.0,19.0
6d83ca45d94919027131b87caf3b2a6c,cama_mesa_banho,54.0,492.0,1.0,250.0,16.0,10.0
a79e27ad902bfc67386ea63ed1ef7a08,agro_industria_e_comercio,56.0,93.0,1.0,100.0,16.0,5.0
31639956e7fac87ecfd9d608040638bd,cool_stuff,38.0,500.0,1.0,5150.0,90.0,4.0
5df044498554dec765264c2cad9804e6,esporte_lazer,49.0,147.0,1.0,650.0,20.0,7.0
8384a437925520e96cb6acc65235e499,cama_mesa_banho,54.0,239.0,1.0,550.0,25.0,10.0
3e44b19563ef5a25f4b7e0fdfc3657c3,brinquedos,59.0,523.0,1.0,9700.0,30.0,30.0
304104a478e3a605db6072a22e4ee228,eletroportateis,54.0,2667.0,5.0,2600.0,36.0,13.0
9a4b54310a69c82a6773791c9099e109,utilidades_domesticas,22.0,332.0,1.0,250.0,34.0,5.0
b05e00841a6dad404ef34ae67807879a,moveis_decoracao,37.0,719.0,6.0,200.0,16.0,2.0
e9dd44f105ffdcb98405c94f1d0bbdd9,moveis_decoracao,50.0,201.0,3.0,1000.0,25.0,23.0
cd6efbd49aaf6ab8c3eb9605aae7e942,papelaria,37.0,276.0,3.0,200.0,20.0,20.0
52faaea7e7d55dfe5aa81f0b5f79d7b9,moveis_decoracao,63.0,702.0,3.0,2050.0,35.0,10.0
e7593e3c84b3302e1531a715f1ded8b2,moveis_decoracao,46.0,458.0,1.0,750.0,30.0,30.0
569ffd16f8032478cbeb9800f2e94ba0,moveis_decoracao,49.0,544.0,1.0,410.0,39.0,3.0
4beaa629c1622b0fc9471351db5ea62c,fashion_bolsas_e_acessorios,63.0,655.0,4.0,200.0,16.0,9.0
50fd2b788dc166edd20512370dac54df,eletronicos,46.0,2285.0,1.0,150.0,30.0,10.0
9674b7f245c1d659972605a979ac3dcf,moveis_escritorio,43.0,2233.0,1.0,13900.0,55.0,27.0
ce5a07feea47b22089fc735f70ae4931,,,,,150.0,16.0,7.0
cdbb028dcdcdb294fd86a808b3569c11,,,,,1000.0,24.0,16.0
5d686bbd116b2de2ea1a4e1056501240,utilidades_domesticas,36.0,592.0,3.0,300.0,40.0,5.0
c3f6113d5b61bc95468432072b27e23d,informatica_acessorios,64.0,676.0,1.0,300.0,36.0,9.0
8273821fd2a32fbbc77ad8b743b2a1b9,utilidades_domesticas,37.0,335.0,4.0,7550.0,50.0,15.0
3b10cf7d1e08c598428ad6eb7c59d09c,cama_mesa_banho,59.0,775.0,1.0,1550.0,32.0,10.0
8b90be4893a4277a9f33c5b2348cf9c6,cama_mesa_banho,60.0,632.0,2.0,2000.0,42.0,10.0
909b87db6cb3a7ab26bd03cc59860136,informatica_acessorios,28.0,1111.0,1.0,169.0,16.0,10.0
054b1ab366729788a3717961085aec01,informatica_acessorios,57.0,1206.0,1.0,50.0,17.0,9.0
7703b8cb5b77fbb36518ea91e2ca734f,relogios_presentes,54.0,192.0,5.0,250.0,16.0,2.0
57c56b4871f4f353ac52c8015e9c5318,moveis_decoracao,15.0,407.0,1.0,800.0,23.0,27.0
0b0c716fcf2c2571d2e62271261f2abe,beleza_saude,49.0,796.0,1.0,27500.0,40.0,46.0
61b6e5d2e3ee58d2b341b8ef1a652b26,cama_mesa_banho,48.0,421.0,1.0,750.0,30.0,10.0
90a57d62c9b9f884fae33a10dff953b4,,,,,600.0,20.0,5.0
f845bd3077894700e688b1944854e28a,fashion_bolsas_e_acessorios,36.0,94.0,1.0,200.0,16.0,3.0
3158c44b08596ff51ee3560fad16cc09,livros_interesse_geral,56.0,1055.0,1.0,600.0,30.0,4.0
9fd9505539e1c67c13e4ee824fc1e1cc,beleza_saude,51.0,626.0,1.0,2250.0,26.0,26.0
f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,59.0,987.0,1.0,10250.0,35.0,50.0
ba131cee7989ef04b93a79030969c92f,moveis_decoracao,36.0,1081.0,1.0,1750.0,30.0,30.0
7ee6dbf13ecd5dc58d07fd0fc2eaf49a,beleza_saude,37.0,780.0,1.0,250.0,17.0,12.0
f688535e8e2f269c27dfb305d8e6ffbd,utilidades_domesticas,59.0,786.0,5.0,1383.0,25.0,12.0
0dce4f5243207cc33533e133b634ae5f,moveis_decoracao,60.0,2240.0,3.0,700.0,69.0,11.0
054515fd15bc1a2029f10de97ffa9120,esporte_lazer,50.0,799.0,1.0,150.0,18.0,18.0
62298e8302e154172f8904c0c2fc620d,moveis_decoracao,54.0,564.0,1.0,5000.0,75.0,25.0
3fae92f8d0ebb3317991934a6d717c47,cama_mesa_banho,60.0,306.0,1.0,1250.0,16.0,10.0
71f5013915099a3ab0756dcabfcf12e8,informatica_acessorios,35.0,546.0,1.0,1200.0,35.0,21.0
94972ba3b1856e8453d8a0b4d522aa36,cama_mesa_banho,52.0,489.0,1.0,200.0,16.0,10.0
205cf43d203186d5eb440a791a5b7404,bebes,50.0,216.0,2.0,300.0,16.0,5.0
03d10117bf5dbd1e4f194566be73de5a,cama_mesa_banho,53.0,255.0,1.0,2350.0,45.0,15.0
0a9bdadab17a9b0f258f64d11a0adf7b,moveis_decoracao,37.0,1090.0,1.0,7480.0,53.0,48.0
98669593a93035fced33e5280aa30641,beleza_saude,38.0,557.0,1.0,200.0,25.0,25.0
7ee8a1b1807716291e12649b1d617896,pet_shop,48.0,601.0,3.0,800.0,25.0,25.0
1e946cab712f702ca325f609894b7962,esporte_lazer,49.0,1973.0,1.0,500.0,24.0,20.0
1a06a6a66ab23d70e02b8f92650e268f,casa_conforto,33.0,360.0,3.0,150.0,16.0,2.0
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45.0,353.0,1.0,7500.0,61.0,11.0
9d0aa87e8df1bdbe0f79353520a2d538,papelaria,54.0,111.0,3.0,550.0,28.0,12.0
b59cf7db0bc7ebb20a80f1ea335194b0,beleza_saude,35.0,547.0,1.0,1500.0,50.0,15.0
3017341f6eb19840f64bd672370a91cc,cama_mesa_banho,54.0,216.0,1.0,1750.0,45.0,15.0
656bf6da1eeb7dd128b9b567eea3ca3e,casa_construcao,57.0,556.0,4.0,800.0,36.0,36.0
84d0e98e468edffdfe4f1f5b178d4ecc,esporte_lazer,47.0,740.0,1.0,1150.0,26.0,31.0
bf80c13f7780ca810d1b1ac4f3e79ecc,utilidades_domesticas,52.0,801.0,1.0,100.0,16.0,11.0
59fc88d07b8100b80600e42f3e5ac79d,utilidades_domesticas,37.0,462.0,1.0,1350.0,30.0,8.0
955d159d5f3a5d16c3808fcb7705224f,bebes,25.0,148.0,1.0,50.0,16.0,14.0
4cb6e86e1328e77e20b5f90771683cbe,esporte_lazer,46.0,728.0,1.0,1100.0,22.0,27.0
e4b0f340d2552f744b4c2d48dffbc0e2,cama_mesa_banho,49.0,631.0,1.0,850.0,16.0,10.0
2d4729e4bd9debaf6fcc53c26c0f37d1,informatica_acessorios,56.0,741.0,1.0,100.0,16.0,2.0
01d40fca05c4227b987ee069be837b49,construcao_ferramentas_iluminacao,54.0,538.0,2.0,9700.0,20.0,16.0
eb2ef5be3d5deff674149b9465d44738,informatica_acessorios,32.0,425.0,2.0,200.0,20.0,10.0
47b0f8596ee6dafbb4438cac16fa6275,cama_mesa_banho,53.0,245.0,1.0,3367.0,36.0,21.0
7f601afbca26d221fc2d957b6e211e72,beleza_saude,45.0,214.0,1.0,600.0,20.0,30.0
308a7360ee2e0ecfb6aa7708428692af,eletronicos,56.0,568.0,1.0,150.0,16.0,7.0
2621700be84cca4a1797b54785f43b1b,cama_mesa_banho,43.0,404.0,1.0,1363.0,68.0,19.0
61937887eb6ee0b405a5759756426486,beleza_saude,45.0,1083.0,4.0,825.0,31.0,15.0
3e00f726a0e1eab8f2ae5137bf9bf54a,moveis_cozinha_area_de_servico_jantar_e_jardim,32.0,249.0,1.0,9350.0,28.0,33.0
5599be6fe59cd2257edfdec9d45442e0,automotivo,59.0,1157.0,3.0,400.0,17.0,21.0
62c2b9bd44500d0305b1e50e2c9bd34d,moveis_decoracao,52.0,646.0,1.0,300.0,16.0,30.0
f6cdf7aae7f5fb3d67142d5f385ae785,informatica_acessorios,50.0,485.0,1.0,300.0,50.0,5.0
ca9c04665b3deab07935392e7432cdbe,moveis_decoracao,45.0,1923.0,2.0,600.0,68.0,8.0
6549e167bd865197f8bc7ce7f82aec55,eletronicos,47.0,284.0,1.0,2250.0,45.0,16.0
beeafa4f5701078b09aa0f517fdfe05e,informatica_acessorios,46.0,456.0,1.0,695.0,28.0,14.0
b9023d686fca0dca3ac844814e92e92b,eletronicos,46.0,2305.0,1.0,200.0,26.0,7.0
3773a3773f5978591cff7b3e614989b3,casa_construcao,52.0,916.0,8.0,1050.0,16.0,20.0
82c51c3938503a4ddc096fbed86428d6,construcao_ferramentas_seguranca,58.0,3530.0,4.0,300.0,16.0,11.0
9f7fa43dfe21e43d37d65a6f2369c6ed,cool_stuff,47.0,647.0,2.0,400.0,21.0,16.0
56cdfe67fbda57c1dcc752f5f361f981,informatica_acessorios,60.0,511.0,1.0,517.0,22.0,11.0
a5b15c8b0abb9a1e7eb10546441925d0,fashion_bolsas_e_acessorios,30.0,238.0,2.0,300.0,16.0,8.0
62d8daeee0db3a60c234c2d1bfd10651,cama_mesa_banho,46.0,113.0,1.0,350.0,40.0,4.0
b62a475bcfd309c66d84a1a93aa75fd8,moveis_decoracao,39.0,94.0,5.0,250.0,16.0,5.0
93e27ca75901cf1b9d641cd11dd9f6e5,utilidades_domesticas,53.0,37.0,2.0,500.0,35.0,35.0
1cdbe059c1ca8e6b8e3c595c382afd56,moveis_decoracao,56.0,229.0,1.0,650.0,32.0,2.0
6bb50785f82871dde37ed1666da54bf3,esporte_lazer,35.0,560.0,1.0,200.0,16.0,16.0
06f85533c1d65036e055ed561d0b1a2e,automotivo,58.0,1154.0,1.0,650.0,20.0,20.0
e3b5a4c3f8512fe1315f05564e461ff4,informatica_acessorios,50.0,1150.0,1.0,500.0,16.0,12.0
870bcc6c58e03ca658cfdd13db4bbe28,informatica_acessorios,27.0,428.0,2.0,487.0,19.0,12.0
bb9b0c89e9d58f5cd33126ab223de642,cama_mesa_banho,42.0,463.0,1.0,12600.0,50.0,28.0
027325f946f1b3d8f94c3496e9a59a10,construcao_ferramentas_seguranca,54.0,335.0,3.0,300.0,20.0,20.0
ffbc83054b3741a8d67fc59d9cf9d42d,utilidades_domesticas,48.0,231.0,3.0,800.0,16.0,16.0
382db2ed3015c04d4b844d2a0712494c,cama_mesa_banho,53.0,155.0,2.0,1500.0,39.0,12.0
5994a2fdff4b0f9ca4376c4226adb442,utilidades_domesticas,42.0,464.0,4.0,8300.0,102.0,14.0
dc74094d7435febe5e0d6a59354f2a52,beleza_saude,58.0,550.0,1.0,200.0,16.0,2.0
b230bd784da7f2bb53eaadc273982cda,beleza_saude,32.0,676.0,1.0,1000.0,27.0,14.0
12bc892d6fff0dc42c8177f3665ef00e,beleza_saude,56.0,3847.0,10.0,100.0,28.0,13.0
18a43ee7cdcd2dc5be2f2f063ad7a2bb,relogios_presentes,58.0,364.0,4.0,800.0,26.0,6.0
e9e1e0a297e5a8f045e8c0395c4c745b,cama_mesa_banho,54.0,682.0,1.0,1250.0,19.0,17.0
2136c70bbe723d338fab53da3c03e6dc,relogios_presentes,55.0,167.0,3.0,200.0,16.0,2.0
8cc117b0bec16e2f0b683e40846ad09c,cama_mesa_banho,50.0,748.0,1.0,850.0,16.0,10.0
0d9cceec564febe77a44f8123dc2279b,telefonia,52.0,815.0,2.0,250.0,27.0,5.0
0a28355911f72609e396a3dc10b11c90,fashion_bolsas_e_acessorios,34.0,241.0,1.0,100.0,16.0,5.0
ba7bd7333b4f0c78d1c1e1693a4f97b7,informatica_acessorios,27.0,978.0,3.0,1450.0,25.0,15.0
bb6f30a0d7b5ea35ae9e052d52324002,moveis_decoracao,59.0,935.0,3.0,850.0,37.0,8.0
23ec19b685ee9d7d8eea8877cb27cdf9,moveis_decoracao,60.0,479.0,1.0,200.0,16.0,88.0
d54a7e69c3102b38b13952aeae0bc8f3,moveis_decoracao,58.0,372.0,1.0,400.0,37.0,15.0
1ec3e93251df2e23babb7daa30c52496,esporte_lazer,34.0,231.0,2.0,100.0,16.0,16.0
d34efb58e1930773fcde9b951892b1b1,utilidades_domesticas,53.0,1533.0,1.0,1050.0,22.0,26.0
22e1d28f941306826ef9642bc41822a5,moveis_escritorio,58.0,1283.0,1.0,9000.0,52.0,51.0
0521fe3eb04940304b489d0fb49a37dd,ferramentas_jardim,58.0,686.0,1.0,1450.0,90.0,6.0
24daadd871657fb36dacde66b92cf0ff,construcao_ferramentas_seguranca,43.0,1243.0,1.0,680.0,18.0,15.0
c2b89f69031e68bf1a02822eea9c155b,esporte_lazer,41.0,1726.0,4.0,400.0,30.0,15.0
d59349a33fcba18707a61aa852c02c5b,cama_mesa_banho,50.0,1005.0,1.0,850.0,30.0,6.0
39a1a3b9314738724fce4b2907ae6686,cama_mesa_banho,60.0,198.0,1.0,1550.0,34.0,7.0
fec8c282124bc6f504cbc6e9ec38450a,automotivo,50.0,1800.0,1.0,22100.0,16.0,2.0
2b7aa376a6e728560bddb5558cc48e89,moveis_escritorio,59.0,1296.0,1.0,13388.0,54.0,47.0
b3b26495345ede7a44d86de9a32221b5,moveis_decoracao,55.0,1673.0,2.0,550.0,52.0,11.0
0b2d8323940867a9979b90f7692dcbc0,ferramentas_jardim,60.0,732.0,1.0,650.0,19.0,16.0
92291ca5b617b6ee1259736eb5ad114f,construcao_ferramentas_iluminacao,58.0,903.0,2.0,200.0,16.0,11.0
815d8a47625751d186ae410a78cb58bc,utilidades_domesticas,59.0,1035.0,2.0,1450.0,20.0,30.0
9b02b650be0a39d8590be7d35be443f9,utilidades_domesticas,35.0,660.0,4.0,1200.0,25.0,12.0
21a60ea134ec6f7e1544c4c71b998235,cama_mesa_banho,52.0,431.0,1.0,200.0,16.0,10.0
71c89e9d8fa274b017279aa322cd0e19,moveis_decoracao,52.0,1213.0,3.0,2750.0,70.0,5.0
ce497a3d92ec305f5d9ef0c4b6980a95,moveis_decoracao,58.0,196.0,3.0,1200.0,25.0,23.0
d40ab3a40d37ebabeaf061efefb4a40d,cama_mesa_banho,58.0,277.0,2.0,1100.0,41.0,13.0
be5f0f785e9495b018017045cc207457,market_place,50.0,389.0,6.0,455.0,18.0,12.0
82d81ab45858ba32dffde40acc8b3062,utilidades_domesticas,38.0,292.0,1.0,700.0,60.0,11.0
3fa864b2eb9bb60d23bfe315213bb5d9,,,,,200.0,16.0,2.0
507914b4af243e0589c389ac50545ef6,construcao_ferramentas_construcao,55.0,337.0,1.0,1900.0,21.0,8.0
4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42.0,540.0,3.0,10750.0,31.0,61.0
04cb9679db724268544436f40166c3ed,moveis_escritorio,34.0,2558.0,1.0,15700.0,58.0,28.0
b84186a036c7f3b9c2e4701800a02e45,construcao_ferramentas_construcao,57.0,1178.0,1.0,5250.0,16.0,16.0
8f2c823e12d58a9eec1a9191e3c34718,cama_mesa_banho,51.0,650.0,2.0,900.0,16.0,10.0
076a6117fb6e62d15ef45ad6be8ddb1c,cama_mesa_banho,51.0,373.0,1.0,1754.0,44.0,14.0
946b20e2799c73ad1f8f95440f723ce4,cama_mesa_banho,63.0,409.0,3.0,16800.0,45.0,15.0
cad04bbd56e9e1392a586f51477a7e3b,utilidades_domesticas,42.0,1158.0,2.0,550.0,60.0,10.0
57d9a5d185e8254383504f57c4b8ddcc,moveis_decoracao,55.0,466.0,2.0,500.0,16.0,30.0
bff2390f68a7b76b01ef61b684888261,cama_mesa_banho,55.0,555.0,1.0,600.0,16.0,10.0
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29.0,531.0,2.0,1350.0,41.0,10.0
c45d02cc82cd779835094de9b29272cb,cama_mesa_banho,57.0,246.0,2.0,950.0,46.0,6.0
6789e81c62b672bf413759d22ecacaf7,utilidades_domesticas,46.0,836.0,1.0,383.0,17.0,13.0
b931645cdc2d9868f01544e8db63f5ab,ferramentas_jardim,59.0,398.0,6.0,4200.0,50.0,28.0
44291e25afe160dfe5f844da1b0f8b15,perfumaria,54.0,964.0,1.0,50.0,16.0,5.0
8ed3ae310714d18ee990923aeb411508,ferramentas_jardim,48.0,157.0,1.0,900.0,30.0,40.0
3439529926df110506c6752e8f16d358,utilidades_domesticas,54.0,459.0,2.0,1190.0,38.0,20.0
ad1128daf194f4b6ac4256e16233497c,telefonia,32.0,580.0,2.0,100.0,16.0,3.0
e95703a89b7e347a78ac894708191b36,moveis_decoracao,52.0,575.0,1.0,3100.0,30.0,30.0
ada916969296efb7a3f68cced80f60b8,utilidades_domesticas,54.0,175.0,1.0,950.0,23.0,26.0
2c4930c4b284c7b99db2a4c52071a45e,moveis_decoracao,55.0,264.0,1.0,9050.0,35.0,30.0
fdcf45aa23bb8312ecc0027d6e1ef1c4,artigos_de_natal,39.0,258.0,1.0,250.0,16.0,12.0
ed7090839f8e749840a20f1c1cc78717,informatica_acessorios,51.0,326.0,1.0,817.0,30.0,15.0
e1da6ab77f4859eb17950e5df1c0f815,pet_shop,56.0,724.0,2.0,7050.0,50.0,21.0
3487b8d662448326a09da14416640170,moveis_decoracao,56.0,471.0,2.0,400.0,80.0,10.0
c77330cb95bf8227f54bda2c2452a11a,brinquedos,27.0,392.0,3.0,150.0,16.0,7.0
609c35bf8122d5ab8186ed7a6bfcd843,beleza_saude,39.0,345.0,1.0,250.0,18.0,8.0
b6ada73818651fe7e64be10653062ea2,bebes,52.0,341.0,2.0,7900.0,45.0,25.0
0ce1adfdded63914231951b7b34624fe,ferramentas_jardim,59.0,728.0,1.0,350.0,18.0,23.0
de480e3ae31eea2d2d97d694c43172fc,informatica_acessorios,48.0,535.0,4.0,150.0,16.0,5.0
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52.0,919.0,1.0,750.0,16.0,12.0
1893eeba0f624153fe2b3f0711e4a554,moveis_sala,50.0,364.0,3.0,9850.0,47.0,26.0
f7b39dca4a425dcfd4a8b0b0aac4b7c0,utilidades_domesticas,58.0,296.0,4.0,600.0,18.0,19.0
8043608c406d413f7f645257cdc33f73,utilidades_domesticas,58.0,381.0,2.0,1350.0,26.0,5.0
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50.0,1117.0,6.0,2100.0,16.0,26.0
3ceb44c75e6981ff0987bb90c95694c0,moveis_decoracao,63.0,1214.0,5.0,450.0,50.0,3.0
1c42962612d557f85753b24c2b97070f,informatica_acessorios,43.0,493.0,1.0,50.0,20.0,20.0
a096400f2b6fbe9c868f7dd5f1333e5a,esporte_lazer,54.0,814.0,1.0,185.0,18.0,12.0
9616caad30917a469d87d2f95cd603cb,informatica_acessorios,52.0,427.0,1.0,717.0,30.0,12.0
7efd7d1a1a985eae9fecdb134fd657d3,cama_mesa_banho,55.0,2373.0,6.0,2750.0,30.0,20.0
bf3f9743aeca956fe97611364fec85d9,informatica_acessorios,28.0,1122.0,1.0,185.0,16.0,9.0
120fa011365fc39efe382cba4e50999e,cama_mesa_banho,60.0,234.0,1.0,2050.0,34.0,8.0
5ef700515181623872771a16d1371cd4,casa_construcao,35.0,504.0,1.0,12250.0,20.0,30.0
16ce899c7af0c99f46948734a0d00f0f,papelaria,49.0,326.0,1.0,1000.0,18.0,17.0
8e312c483d79e02dbc1d68cce77e26c8,cama_mesa_banho,50.0,451.0,1.0,500.0,25.0,5.0
88ca370ef97df0526aeaea6932a38bdd,,,,,900.0,35.0,15.0
6f842ad54a86bf94d9254744d910ec56,moveis_escritorio,42.0,1089.0,1.0,8925.0,53.0,74.0
627025506c84c8b1d34791a89aa3a8dd,construcao_ferramentas_construcao,57.0,931.0,4.0,500.0,20.0,30.0
8e6e42a2047122de7ae174a7840125b1,automotivo,40.0,545.0,5.0,100.0,18.0,10.0
351eb84de99fb5e43d8706bc3f41fbff,moveis_decoracao,53.0,575.0,1.0,300.0,35.0,10.0
c369969688c2dd9946c5dbf694e87904,moveis_decoracao,44.0,1224.0,4.0,900.0,50.0,11.0
31d1f8d755567d184eb11305c6807034,brinquedos,59.0,681.0,3.0,550.0,40.0,20.0
aa0568a1b7093748a1922993f5817983,bebes,33.0,943.0,1.0,200.0,16.0,5.0
d3a8b40808854363a045f0f4131b0894,cama_mesa_banho,59.0,1101.0,1.0,2726.0,24.0,28.0
69b7c4bad8ca0c2cddad020c139f7e95,moveis_decoracao,63.0,635.0,10.0,3600.0,38.0,15.0
65610bb38e3ee3e20a94885411c3feec,beleza_saude,58.0,325.0,1.0,175.0,16.0,13.0
ee9ed2cfda2266908e54a907de098d23,moveis_decoracao,45.0,182.0,1.0,950.0,40.0,2.0
07821918ef487fd64eb20b3c8aeb897f,informatica_acessorios,52.0,1873.0,1.0,267.0,16.0,16.0
5f00c50de3d989194f0439e343480372,cama_mesa_banho,55.0,486.0,1.0,1350.0,40.0,5.0
4a5c3967bfd3629fe07ef4d0cc8c3818,construcao_ferramentas_construcao,55.0,338.0,1.0,2750.0,25.0,8.0
95ae4833a7cd4f9f7f90c3b77a993c1b,moveis_decoracao,48.0,492.0,2.0,400.0,30.0,20.0
56b81eaffe3c2e7e54f3bdf2a935164f,moveis_decoracao,56.0,296.0,3.0,1400.0,100.0,7.0
e2cac69b319c0f8a21dbf04b925121bf,livros_interesse_geral,39.0,690.0,1.0,300.0,26.0,4.0
0294e314a033317e28ecc40aee9025e8,pet_shop,58.0,922.0,2.0,400.0,35.0,15.0
23182071dae29b744722e647c64e8fe2,construcao_ferramentas_construcao,30.0,169.0,1.0,100.0,20.0,4.0
163e6400e6dadd0fe04775c5e9331fda,bebes,29.0,462.0,1.0,500.0,47.0,10.0
3a6b0b915f453650a8ff32d7872dbd6d,eletronicos,38.0,92.0,2.0,4400.0,44.0,20.0
bebd360fe73dc670fd6439e9b943ceb7,relogios_presentes,31.0,948.0,2.0,250.0,19.0,14.0
2a0c7978182ff664a3bc452b7e5f0b6f,moveis_decoracao,56.0,534.0,2.0,80.0,20.0,4.0
a5b27ab457629a351464825096c64688,eletronicos,42.0,453.0,3.0,3000.0,40.0,12.0
6c55ba2343f9df32c7f88a468352ff22,relogios_presentes,58.0,167.0,2.0,250.0,16.0,2.0
0a9a9c25c5a06532d1766e00db833a7f,beleza_saude,36.0,365.0,1.0,100.0,16.0,3.0
f1b067568bb39768f754b0d1ab1abcf6,papelaria,54.0,241.0,4.0,3750.0,60.0,2.0
cadb69af336c16aba5c5223599821245,eletronicos,41.0,386.0,1.0,200.0,25.0,7.0
acc444eb5ad26f79d5a11baa6a03c439,moveis_decoracao,53.0,626.0,1.0,9400.0,35.0,45.0
186fe07c8b8005ec6a498587ffbc1352,relogios_presentes,60.0,193.0,3.0,200.0,16.0,2.0
20e5127b0dda6370dd7795b2952da13a,moveis_decoracao,58.0,2043.0,4.0,1450.0,69.0,11.0
36e76b21975cb010ce431815283898dc,ferramentas_jardim,34.0,143.0,1.0,250.0,16.0,14.0
134afbb1d3ef60a407f8e4491dd63622,cama_mesa_banho,59.0,352.0,1.0,500.0,30.0,5.0
919b08607e72077425654ac5fc0b5528,moveis_decoracao,56.0,279.0,2.0,17250.0,55.0,30.0
90df1d60e33ed1bdadec994d809f4bfd,eletronicos,52.0,147.0,1.0,1200.0,30.0,30.0
d27144c40fa89d288b74adfd0e20db91,moveis_decoracao,63.0,462.0,2.0,300.0,80.0,10.0
a2a1a65832c02f8a82d82c12aa0dbea9,moveis_decoracao,53.0,987.0,3.0,400.0,28.0,9.0
84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0
5d66715cc928aadd0074f61332698593,eletronicos,52.0,390.0,1.0,150.0,20.0,13.0
dfdbfd7997881adc15da4916717e46aa,moveis_decoracao,52.0,267.0,1.0,5600.0,30.0,30.0
0b13080e2bf193c4ff096b09e0758c7d,moveis_decoracao,57.0,600.0,1.0,750.0,25.0,25.0
786733d317255508bd4d648585977611,papelaria,55.0,153.0,2.0,7050.0,30.0,20.0
f1cfcd7f3806fd98650ab8dda3b7dfea,,,,,300.0,16.0,11.0
feb4ade62e32b8d74c6f69f635057964,moveis_sala,26.0,926.0,1.0,12325.0,54.0,64.0
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41.0,901.0,1.0,150.0,19.0,10.0
a57878a3c4874b342d09d163ae63e596,cool_stuff,37.0,963.0,3.0,773.0,37.0,24.0
f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59.0,459.0,1.0,3700.0,32.0,22.0
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57.0,529.0,4.0,575.0,16.0,18.0
